0, 02-05-2020 20:20:41, Hardware monitoring log v1.5 ,,,,,,,,
1, 02-05-2020 20:20:41, GeForce RTX 2070,Intel(R) HD Graphics 630,,,,,,,
2, 02-05-2020 20:20:41, GPU1 usage          ,GPU1 memory usage   ,CPU usage           ,CPU clock           ,RAM usage           ,Framerate           ,Frametime           ,,
80, 02-05-2020 20:22:33,4,455.852,59.375,4191.159,3249,126.4,10.401,,65.64
80, 02-05-2020 20:22:34,4,455.852,56.641,4191.159,3258,126.8,11.192,,65.64
80, 02-05-2020 20:22:35,4,455.852,55.469,4191.158,3258,125,11.259,,65.61
80, 02-05-2020 20:22:36,4,455.852,55.469,4191.158,3260,125.3,10.626,,65.64
80, 02-05-2020 20:22:37,4,455.852,53.516,4191.158,3251,124.3,10.67,,65.64
80, 02-05-2020 20:22:38,4,455.852,29.297,4191.158,3259,131.5,10.054,,65.61
80, 02-05-2020 20:22:39,4,455.852,31.641,4191.159,3259,129.5,9.813,,65.61
80, 02-05-2020 20:22:40,4,455.852,30.469,4191.159,3261,129.8,9.733,,65.67
80, 02-05-2020 20:22:41,4,455.852,30.078,4191.158,3251,127.1,13.054,,65.67
80, 02-05-2020 20:22:42,4,455.852,30.859,4191.159,3260,126.8,13.064,,65.68
80, 02-05-2020 20:22:43,4,455.852,32.422,4191.159,3262,125.8,9.83,,65.63
80, 02-05-2020 20:22:44,4,455.852,29.688,4191.158,3262,125.4,10.746,,65.64
80, 02-05-2020 20:22:45,4,455.852,29.297,4191.158,3252,124.1,10.195,,65.64
80, 02-05-2020 20:22:46,4,455.852,31.641,4191.159,3262,122.7,10.471,,66.13
80, 02-05-2020 20:22:47,4,455.852,28.906,4191.158,3265,122.3,10.279,,65.62
80, 02-05-2020 20:22:48,4,455.852,30.469,4191.158,3265,121.6,11.371,,66.19
80, 02-05-2020 20:22:49,4,455.852,29.297,4191.158,3253,120.5,10.545,,66.19
80, 02-05-2020 20:22:50,4,455.852,30.469,4191.158,3260,119.1,10.87,,65.88
80, 02-05-2020 20:22:51,4,455.852,28.906,4191.158,3263,118,10.892,,65.92
80, 02-05-2020 20:22:52,4,455.852,46.094,4191.158,3263,112.3,11.077,,65.91
80, 02-05-2020 20:22:53,4,455.852,53.125,4191.158,3254,109.7,11.882,,65.91
